ArtistId,ArtistName,AlbumTitle,TrackName,TotalPrice,InvoiceLineId,InvoiceId,InvoiceDate
150,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Gimme Some Truth,0.99,538,100,2010-03-12 00:00:00
13,Body Count,Body Count,Voodoo,0.99,603,110,2010-04-21 00:00:00
150,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Jealous Guy,0.99,539,101,2010-03-13 00:00:00
150,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Beautiful Boy,0.99,540,101,2010-03-13 00:00:00
150,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Gimme Some Truth,0.99,541,101,2010-03-13 00:00:00
114,Ozzy Osbourne,Speak of the Devil,Sympton of the Universe,0.99,542,101,2010-03-13 00:00:00
114,Ozzy Osbourne,Speak of the Devil,War Pigs,0.99,543,101,2010-03-13 00:00:00
114,Ozzy Osbourne,Speak of the Devil,Never Say Die,0.99,544,101,2010-03-13 00:00:00
179,Scorpions,20th Century Masters - The Millennium Collection: The Best of Scorpions,The Zoo,0.99,545,102,2010-03-16 00:00:00
179,Scorpions,20th Century Masters - The Millennium Collection: The Best of Scorpions,I Can't Explain,0.99,546,102,2010-03-16 00:00:00
180,House Of Pain,House of Pain,Put Your Head Out,0.99,547,102,2010-03-16 00:00:00
180,House Of Pain,House of Pain,"Danny Boy, Danny Boy",0.99,548,102,2010-03-16 00:00:00
180,House Of Pain,House of Pain,One For The Road,0.99,549,102,2010-03-16 00:00:00
36,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Chapa o Coco,0.99,550,102,2010-03-16 00:00:00
36,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Todo o Carnaval tem seu Fim,0.99,551,102,2010-03-16 00:00:00
36,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Funk de Bamba,0.99,552,102,2010-03-16 00:00:00
149,Lost,"LOST, Season 4",The Beginning of the End,1.99,553,102,2010-03-16 00:00:00
149,Lost,"LOST, Season 4",Meet Kevin Johnson,1.99,554,103,2010-03-21 00:00:00
201,Luciana Souza/Romero Lubambo,Duos II,Muita Bobeira,0.99,555,103,2010-03-21 00:00:00
204,Temple of the Dog,Temple of the Dog,Say Hello 2 Heaven,0.99,556,103,2010-03-21 00:00:00
204,Temple of the Dog,Temple of the Dog,All Night Thing,0.99,557,103,2010-03-21 00:00:00
205,Chris Cornell,Carry On,Scar On the Sky,0.99,558,103,2010-03-21 00:00:00
8,Audioslave,Revelations,Until We Fall,0.99,559,103,2010-03-21 00:00:00
8,Audioslave,Revelations,Show Me How to Live (Live at the Quart Festival),0.99,560,103,2010-03-21 00:00:00
213,Scholars Baroque Ensemble,Handel: The Messiah (Highlights),"The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound",0.99,561,103,2010-03-21 00:00:00
222,"Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair","Faur�: Requiem, Ravel: Pavane & Others","Requiem, Op.48: 4. Pie Jesu",0.99,562,103,2010-03-21 00:00:00
156,The Office,"The Office, Season 3",Branch Closing,1.99,563,103,2010-03-21 00:00:00
238,Maurizio Pollini,Beethoven Piano Sonatas: Moonlight & Pastorale,"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",0.99,564,103,2010-03-21 00:00:00
245,Michael Tilson Thomas & San Francisco Symphony,Berlioz: Symphonie Fantastique,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",0.99,565,103,2010-03-21 00:00:00
252,Amy Winehouse,Back to Black,Rehab,0.99,566,103,2010-03-21 00:00:00
252,Amy Winehouse,Back to Black,He Can Only Hold Her,0.99,567,103,2010-03-21 00:00:00
253,Calexico,Carried to Dust (Bonus Track Version),Slowness,0.99,568,104,2010-03-29 00:00:00
254,Otto Klemperer & Philharmonia Orchestra,Beethoven: Symphony No. 6 'Pastoral' Etc.,"Prometheus Overture, Op. 43",0.99,569,105,2010-04-11 00:00:00
255,Yehudi Menuhin,Bartok: Violin & Viola Concertos,Sonata for Solo Violin: IV: Presto,0.99,570,105,2010-04-11 00:00:00
257,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",Bach: Orchestral Suites Nos. 1 - 4,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",0.99,571,106,2010-04-11 00:00:00
259,The 12 Cellists of The Berlin Philharmonic,South American Getaway,Adios nonino,0.99,572,106,2010-04-11 00:00:00
261,"Roger Norrington, London Classical Players",Purcell: The Fairy Queen,"Act IV, Symphony",0.99,573,107,2010-04-12 00:00:00
263,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",Purcell: Music for the Queen Mary,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",0.99,574,107,2010-04-12 00:00:00
265,Julian Bream,"J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro","Partita in E Major, BWV 1006A: I. Prelude",0.99,575,107,2010-04-12 00:00:00
247,The King's Singers,English Renaissance,Sing Joyfully,0.99,576,107,2010-04-12 00:00:00
269,Michele Campanella,Liszt - 12 �tudes D'Execution Transcendante,"�tude 1, In C Major - Preludio (Presto) - Liszt",0.99,577,108,2010-04-13 00:00:00
272,Emerson String Quartet,Schubert: The Late String Quartets & String Quintet (3 CD's),"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",0.99,578,108,2010-04-13 00:00:00
1,AC/DC,For Those About To Rock We Salute You,For Those About To Rock (We Salute You),0.99,579,108,2010-04-13 00:00:00
2,Accept,Restless and Wild,Princess of the Dawn,0.99,580,108,2010-04-13 00:00:00
1,AC/DC,For Those About To Rock We Salute You,Snowballed,0.99,581,108,2010-04-13 00:00:00
1,AC/DC,For Those About To Rock We Salute You,Night Of The Long Knives,0.99,582,108,2010-04-13 00:00:00
1,AC/DC,Let There Be Rock,Problem Child,0.99,583,109,2010-04-16 00:00:00
3,Aerosmith,Big Ones,Rag Doll,0.99,584,109,2010-04-16 00:00:00
3,Aerosmith,Big Ones,Blind Man,0.99,585,109,2010-04-16 00:00:00
3,Aerosmith,Big Ones,Livin' On The Edge,0.99,586,109,2010-04-16 00:00:00
4,Alanis Morissette,Jagged Little Pill,Forgiven,0.99,587,109,2010-04-16 00:00:00
4,Alanis Morissette,Jagged Little Pill,Wake Up,0.99,588,109,2010-04-16 00:00:00
5,Alice In Chains,Facelift,I Can't Remember,0.99,589,109,2010-04-16 00:00:00
5,Alice In Chains,Facelift,I Know Somethin (Bout You),0.99,590,109,2010-04-16 00:00:00
6,Ant�nio Carlos Jobim,Warner 25 Anos,Ligia,0.99,591,109,2010-04-16 00:00:00
6,Ant�nio Carlos Jobim,Warner 25 Anos,"Canta, Canta Mais",0.99,592,110,2010-04-21 00:00:00
8,Audioslave,Audioslave,Cochise,0.99,593,110,2010-04-21 00:00:00
8,Audioslave,Audioslave,Hypnotize,0.99,594,110,2010-04-21 00:00:00
8,Audioslave,Out Of Exile,Drown Me Slowly,0.99,595,110,2010-04-21 00:00:00
9,BackBeat,BackBeat Soundtrack,Long Tall Sally,0.99,596,110,2010-04-21 00:00:00
9,BackBeat,BackBeat Soundtrack,Good Golly Miss Molly,0.99,597,110,2010-04-21 00:00:00
10,Billy Cobham,The Best Of Billy Cobham,Do what cha wanna,0.99,598,110,2010-04-21 00:00:00
11,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],A.N.D.R.O.T.A.Z.,0.99,599,110,2010-04-21 00:00:00
11,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],The Beginning...At Last,0.99,600,110,2010-04-21 00:00:00
12,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Tomorrow's Dream,0.99,601,110,2010-04-21 00:00:00
13,Body Count,Body Count,Smoked Pork,0.99,602,110,2010-04-21 00:00:00
14,Bruce Dickinson,Chemical Wedding,Chemical Wedding,0.99,604,110,2010-04-21 00:00:00
14,Bruce Dickinson,Chemical Wedding,Realword,0.99,605,110,2010-04-21 00:00:00
16,Caetano Veloso,Prenda Minha,Medita��o,0.99,606,111,2010-04-29 00:00:00
16,Caetano Veloso,Prenda Minha,Terra,0.99,607,112,2010-05-12 00:00:00
16,Caetano Veloso,Prenda Minha,Eclipse Oculto,0.99,608,112,2010-05-12 00:00:00
16,Caetano Veloso,Prenda Minha,Bem Devagar,0.99,609,113,2010-05-12 00:00:00
16,Caetano Veloso,Prenda Minha,Saudosismo,0.99,610,113,2010-05-12 00:00:00
16,Caetano Veloso,Prenda Minha,Sozinho,0.99,611,114,2010-05-13 00:00:00
16,Caetano Veloso,Prenda Minha,Mel,0.99,612,114,2010-05-13 00:00:00
16,Caetano Veloso,Prenda Minha,Odara,0.99,613,114,2010-05-13 00:00:00
16,Caetano Veloso,Prenda Minha,Atr�s Da Verd-E-Rosa S� N�o Vai Quem J� Morreu,0.99,614,114,2010-05-13 00:00:00
16,Caetano Veloso,Sozinho Remix Ao Vivo,Sozinho (Ca�drum 'n' Bass),0.99,615,115,2010-05-14 00:00:00
17,Chico Buarque,Minha Historia,Samba De Orly,0.99,616,115,2010-05-14 00:00:00
17,Chico Buarque,Minha Historia,O Que Ser� (� Flor Da Terra),0.99,617,115,2010-05-14 00:00:00
17,Chico Buarque,Minha Historia,Minha Historia,0.99,618,115,2010-05-14 00:00:00
17,Chico Buarque,Minha Historia,Geni E O Zepelim,0.99,619,115,2010-05-14 00:00:00
17,Chico Buarque,Minha Historia,Constru��o / Deus Lhe Pague,0.99,620,115,2010-05-14 00:00:00
18,Chico Science & Na��o Zumbi,Afrociberdelia,Um Passeio No Mundo Livre,0.99,621,116,2010-05-17 00:00:00
18,Chico Science & Na��o Zumbi,Afrociberdelia,Manguetown,0.99,622,116,2010-05-17 00:00:00
18,Chico Science & Na��o Zumbi,Afrociberdelia,Crian�a De Domingo,0.99,623,116,2010-05-17 00:00:00
18,Chico Science & Na��o Zumbi,Da Lama Ao Caos,Banditismo Por Uma Questa,0.99,624,116,2010-05-17 00:00:00
18,Chico Science & Na��o Zumbi,Da Lama Ao Caos,Da Lama Ao Caos,0.99,625,116,2010-05-17 00:00:00
18,Chico Science & Na��o Zumbi,Da Lama Ao Caos,Computadores Fazem Arte,0.99,626,116,2010-05-17 00:00:00
19,Cidade Negra,Ac�stico MTV [Live],Extra,0.99,627,116,2010-05-17 00:00:00
19,Cidade Negra,Ac�stico MTV [Live],Onde Voc� Mora?,0.99,628,116,2010-05-17 00:00:00
19,Cidade Negra,Cidade Negra - Hits,Onde Voc� Mora?,0.99,629,116,2010-05-17 00:00:00
19,Cidade Negra,Cidade Negra - Hits,Na Frente Da TV,0.99,630,117,2010-05-22 00:00:00
20,Cl�udio Zoli,Na Pista,Amor Demais,0.99,631,117,2010-05-22 00:00:00
21,Various Artists,Ax� Bahia 2001,"Tapa Aqui, Descobre Ali",0.99,632,117,2010-05-22 00:00:00
21,Various Artists,Ax� Bahia 2001,My Love,0.99,633,117,2010-05-22 00:00:00
22,Led Zeppelin,BBC Sessions [Disc 1] [Live],Travelling Riverside Blues,0.99,634,117,2010-05-22 00:00:00
23,Frank Zappa & Captain Beefheart,Bongo Fury,Sam With The Showing Scalp Flat Top,0.99,635,117,2010-05-22 00:00:00
21,Various Artists,Carnaval 2001,Gavioes 2001,0.99,636,117,2010-05-22 00:00:00
21,Various Artists,Carnaval 2001,Morro Da Casa Verde 2001,0.99,637,117,2010-05-22 00:00:00
24,Marcos Valle,Chill: Brazil (Disc 1),Samba da Ben�aco,0.99,638,117,2010-05-22 00:00:00
24,Marcos Valle,Chill: Brazil (Disc 1),Maria Fuma�a,0.99,639,117,2010-05-22 00:00:00
6,Ant�nio Carlos Jobim,Chill: Brazil (Disc 2),Only A Dream In Rio,0.99,640,117,2010-05-22 00:00:00
6,Ant�nio Carlos Jobim,Chill: Brazil (Disc 2),S� Tinha De Ser Com Voc�,0.99,641,117,2010-05-22 00:00:00
50,Metallica,Garage Inc. (Disc 1),Whiskey In The Jar,0.99,642,117,2010-05-22 00:00:00
51,Queen,Greatest Hits II,It's A Hard Life,0.99,643,117,2010-05-22 00:00:00
52,Kiss,Greatest Kiss,Sure Know Something,0.99,644,118,2010-05-30 00:00:00
52,Kiss,Greatest Kiss,Love Gun,0.99,645,119,2010-06-12 00:00:00
52,Kiss,Greatest Kiss,Deuce,0.99,646,119,2010-06-12 00:00:00
52,Kiss,Greatest Kiss,Shock Me,0.99,647,120,2010-06-12 00:00:00
52,Kiss,Greatest Kiss,She,0.99,648,120,2010-06-12 00:00:00
52,Kiss,Greatest Kiss,Shout It Out Loud,0.99,649,121,2010-06-13 00:00:00
52,Kiss,Greatest Kiss,Calling Dr. Love,0.99,650,121,2010-06-13 00:00:00
52,Kiss,Greatest Kiss,Strutter,0.99,651,121,2010-06-13 00:00:00
52,Kiss,Greatest Kiss,Cold Gin,0.99,652,121,2010-06-13 00:00:00
53,Spyro Gyra,Heart of the Night,De La Luz,0.99,653,122,2010-06-14 00:00:00
53,Spyro Gyra,Heart of the Night,Surrender,0.99,654,122,2010-06-14 00:00:00
53,Spyro Gyra,Heart of the Night,When Evening Falls,0.99,655,122,2010-06-14 00:00:00
54,Green Day,International Superhits,Poprocks And Coke,0.99,656,122,2010-06-14 00:00:00
54,Green Day,International Superhits,When I Come Around,0.99,657,122,2010-06-14 00:00:00
54,Green Day,International Superhits,Brain Stew,0.99,658,122,2010-06-14 00:00:00
54,Green Day,International Superhits,Redundant,0.99,659,123,2010-06-17 00:00:00
55,David Coverdale,Into The Light,Into The Light,0.99,660,123,2010-06-17 00:00:00
55,David Coverdale,Into The Light,Cry For Love,0.99,661,123,2010-06-17 00:00:00
56,Gonzaguinha,Meus Momentos,Grito De Alerta,0.99,662,123,2010-06-17 00:00:00
56,Gonzaguinha,Meus Momentos,Lindo Lago Do Amor,0.99,663,123,2010-06-17 00:00:00
56,Gonzaguinha,Meus Momentos,Ponto De Interroga��o,0.99,664,123,2010-06-17 00:00:00
17,Chico Buarque,Minha Historia,Voce Nao Entende Nada - Cotidiano,0.99,665,123,2010-06-17 00:00:00
17,Chico Buarque,Minha Historia,O Leaozinho,0.99,666,123,2010-06-17 00:00:00
57,Os Mutantes,Minha Hist�ria,Top Top,0.99,667,123,2010-06-17 00:00:00
57,Os Mutantes,Minha Hist�ria,"Posso Perder Minha Mulher, Minha M�e, Desde Que Eu Tenha O Rock And Roll",0.99,668,124,2010-06-22 00:00:00
58,Deep Purple,MK III The Final Concerts [Disc 1],You Fool No One,0.99,669,124,2010-06-22 00:00:00
21,Various Artists,Sambas De Enredo 2001,Viradouro,0.99,670,124,2010-06-22 00:00:00
21,Various Artists,Sambas De Enredo 2001,Tradi��o,0.99,671,124,2010-06-22 00:00:00
59,Santana,Supernatural,Maria Maria,0.99,672,124,2010-06-22 00:00:00
37,Ed Motta,The Best of Ed Motta,Entre E Ou�a,0.99,673,124,2010-06-22 00:00:00
37,Ed Motta,The Best of Ed Motta,Agora Que O Dia Acordou,0.99,674,124,2010-06-22 00:00:00
68,Miles Davis,The Essential Miles Davis [Disc 1],Bye Bye Blackbird,0.99,675,124,2010-06-22 00:00:00
68,Miles Davis,The Essential Miles Davis [Disc 2],Nefertiti,0.99,676,124,2010-06-22 00:00:00
58,Deep Purple,The Final Concerts (Disc 2),Going Down / Highway Star,0.99,677,124,2010-06-22 00:00:00
69,Gene Krupa,Up An' Atom,Boogie Blues,0.99,678,124,2010-06-22 00:00:00
69,Gene Krupa,Up An' Atom,Don't Take Your Love From Me,0.99,679,124,2010-06-22 00:00:00
70,Toquinho & Vin�cius,Vin�cius De Moraes - Sem Limite,Onde Anda Voc�,0.99,680,124,2010-06-22 00:00:00
70,Toquinho & Vin�cius,Vin�cius De Moraes - Sem Limite,Deixa,0.99,681,124,2010-06-22 00:00:00
21,Various Artists,Vozes do MPB,As Rosas N�o Falam (Beth Carvalho),0.99,682,125,2010-06-30 00:00:00
21,Various Artists,Vozes do MPB,Wave (Os Cariocas),0.99,683,126,2010-07-13 00:00:00
21,Various Artists,Vozes do MPB,Garota de Ipanema (Dick Farney),0.99,684,126,2010-07-13 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Susie Q,0.99,685,127,2010-07-13 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Proud Mary,0.99,686,127,2010-07-13 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Lodi,0.99,687,128,2010-07-14 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Commotion,0.99,688,128,2010-07-14 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Fortunate Son,0.99,689,128,2010-07-14 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Who'll Stop The Rain,0.99,690,128,2010-07-14 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Long As I Can See The Light,0.99,691,129,2010-07-15 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 1",Sweet Hitch-Hiker,0.99,692,129,2010-07-15 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 2",Born On The Bayou,0.99,693,129,2010-07-15 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 2",Night Time Is The Right Time,0.99,694,129,2010-07-15 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 2",The Midnight Special,0.99,695,129,2010-07-15 00:00:00
76,Creedence Clearwater Revival,"Chronicle, Vol. 2",(Wish I Could) Hideaway,0.99,696,129,2010-07-15 00:00:00
77,C�ssia Eller,C�ssia Eller - Cole��o Sem Limite [Disc 2],Gatas Extraordin�rias,0.99,697,130,2010-07-18 00:00:00
77,C�ssia Eller,C�ssia Eller - Cole��o Sem Limite [Disc 2],"Voc� Passa, Eu Acho Gra�a (Ao Vivo)",0.99,698,130,2010-07-18 00:00:00
77,C�ssia Eller,C�ssia Eller - Cole��o Sem Limite [Disc 2],N�o Sei O Que Eu Quero Da Vida,0.99,699,130,2010-07-18 00:00:00
77,C�ssia Eller,C�ssia Eller - Sem Limite [Disc 1],E.C.T.,0.99,700,130,2010-07-18 00:00:00
77,C�ssia Eller,C�ssia Eller - Sem Limite [Disc 1],Eleanor Rigby,0.99,701,130,2010-07-18 00:00:00
58,Deep Purple,Come Taste The Band,Comin' Home,0.99,702,130,2010-07-18 00:00:00
58,Deep Purple,Come Taste The Band,Love Child,0.99,703,130,2010-07-18 00:00:00
58,Deep Purple,Deep Purple In Rock,Flight Of The Rat,0.99,704,130,2010-07-18 00:00:00
58,Deep Purple,Fireball,Strange Kind Of Woman,0.99,705,130,2010-07-18 00:00:00
58,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Black Night,0.99,706,131,2010-07-23 00:00:00
58,Deep Purple,Machine Head,Pictures Of Home,0.99,707,131,2010-07-23 00:00:00
58,Deep Purple,Purpendicular,Cascades : I'm Not Your Lover,0.99,708,131,2010-07-23 00:00:00
58,Deep Purple,Slaves And Masters,The Cut Runs Deep,0.99,709,131,2010-07-23 00:00:00
58,Deep Purple,Stormbringer,Love Don't Mean a Thing,0.99,710,131,2010-07-23 00:00:00
58,Deep Purple,The Battle Rages On,Lick It Up,0.99,711,131,2010-07-23 00:00:00
78,Def Leppard,Vault: Def Leppard's Greatest Hits,Pour Some Sugar On Me,0.99,712,131,2010-07-23 00:00:00
78,Def Leppard,Vault: Def Leppard's Greatest Hits,Action,0.99,713,131,2010-07-23 00:00:00
79,Dennis Chambers,Outbreak,Groovus Interruptus,0.99,714,131,2010-07-23 00:00:00
80,Djavan,Djavan Ao Vivo - Vol. 02,Cigano,0.99,715,131,2010-07-23 00:00:00
80,Djavan,Djavan Ao Vivo - Vol. 02,Acelerou,0.99,716,131,2010-07-23 00:00:00
80,Djavan,Djavan Ao Vivo - Vol. 1,Azul,0.99,717,131,2010-07-23 00:00:00
41,Elis Regina,Elis Regina-Minha Hist�ria,"Dois Pra L�, Dois Pra C�",0.99,718,131,2010-07-23 00:00:00
41,Elis Regina,Elis Regina-Minha Hist�ria,Maria Rosa,0.99,719,131,2010-07-23 00:00:00
81,Eric Clapton,The Cream Of Clapton,Lay Down Sally,0.99,720,132,2010-07-31 00:00:00
81,Eric Clapton,The Cream Of Clapton,Knockin On Heavens Door,0.99,721,133,2010-08-13 00:00:00
81,Eric Clapton,The Cream Of Clapton,Wonderful Tonight,0.99,722,133,2010-08-13 00:00:00
81,Eric Clapton,The Cream Of Clapton,Promises,0.99,723,134,2010-08-13 00:00:00
81,Eric Clapton,Unplugged,Signe,0.99,724,134,2010-08-13 00:00:00
81,Eric Clapton,Unplugged,Hey Hey,0.99,725,135,2010-08-14 00:00:00
81,Eric Clapton,Unplugged,Lonely Stranger,0.99,726,135,2010-08-14 00:00:00
81,Eric Clapton,Unplugged,Layla,0.99,727,135,2010-08-14 00:00:00
81,Eric Clapton,Unplugged,Walkin' Blues,0.99,728,135,2010-08-14 00:00:00
81,Eric Clapton,Unplugged,Old Love,0.99,729,136,2010-08-15 00:00:00
82,Faith No More,Album Of The Year,Last Cup Of Sorrow,0.99,730,136,2010-08-15 00:00:00
82,Faith No More,Album Of The Year,Ashes To Ashes,0.99,731,136,2010-08-15 00:00:00
82,Faith No More,Album Of The Year,Home Sick Home,0.99,732,136,2010-08-15 00:00:00
82,Faith No More,Angel Dust,Midlife Crisis,0.99,733,136,2010-08-15 00:00:00
82,Faith No More,Angel Dust,Malpractice,0.99,734,136,2010-08-15 00:00:00
82,Faith No More,Angel Dust,Midnight Cowboy,0.99,735,137,2010-08-18 00:00:00
82,Faith No More,King For A Day Fool For A Lifetime,Star A.D.,0.99,736,137,2010-08-18 00:00:00
82,Faith No More,King For A Day Fool For A Lifetime,King For A Day,0.99,737,137,2010-08-18 00:00:00
82,Faith No More,The Real Thing,Epic,0.99,738,137,2010-08-18 00:00:00
82,Faith No More,The Real Thing,The Morning After,0.99,739,137,2010-08-18 00:00:00
83,Falamansa,Deixa Entrar,Xote Dos Milagres,0.99,740,137,2010-08-18 00:00:00
83,Falamansa,Deixa Entrar,Principiando/Decolagem,0.99,741,137,2010-08-18 00:00:00
84,Foo Fighters,In Your Honor [Disc 1],In Your Honor,0.99,742,137,2010-08-18 00:00:00
84,Foo Fighters,In Your Honor [Disc 1],Free Me,0.99,743,137,2010-08-18 00:00:00
84,Foo Fighters,In Your Honor [Disc 2],Over And Out,0.99,744,138,2010-08-23 00:00:00
84,Foo Fighters,One By One,Disenchanted Lullaby,0.99,745,138,2010-08-23 00:00:00
84,Foo Fighters,The Colour And The Shape,"Hey, Johnny Park!",0.99,746,138,2010-08-23 00:00:00
84,Foo Fighters,The Colour And The Shape,Walking After You,0.99,747,138,2010-08-23 00:00:00
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Summer Love,0.99,748,138,2010-08-23 00:00:00
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Come Fly With Me,0.99,749,138,2010-08-23 00:00:00
86,Funk Como Le Gusta,Roda De Funk,Nervosa,0.99,750,138,2010-08-23 00:00:00
86,Funk Como Le Gusta,Roda De Funk,Meu Guarda-Chuva,0.99,751,138,2010-08-23 00:00:00
27,Gilberto Gil,As Can��es de Eu Tu Eles,Juazeiro,0.99,752,138,2010-08-23 00:00:00
27,Gilberto Gil,As Can��es de Eu Tu Eles,Lamento Sertanejo,0.99,753,138,2010-08-23 00:00:00
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Estrela (Live),0.99,754,138,2010-08-23 00:00:00
27,Gilberto Gil,Quanta Gente Veio ver--B�nus De Carnaval,Lamento De Carnaval,0.99,755,138,2010-08-23 00:00:00
81,Eric Clapton,Unplugged,Beira Mar,0.99,756,138,2010-08-23 00:00:00
87,Godsmack,Faceless,Straight Out Of Line,0.99,757,138,2010-08-23 00:00:00
54,Green Day,American Idiot,Holiday,0.99,758,139,2010-08-31 00:00:00
54,Green Day,American Idiot,Boulevard Of Broken Dreams,0.99,759,140,2010-09-13 00:00:00
54,Green Day,American Idiot,Are We The Waiting,0.99,760,140,2010-09-13 00:00:00
54,Green Day,American Idiot,Give Me Novacaine,0.99,761,141,2010-09-13 00:00:00
54,Green Day,American Idiot,Extraordinary Girl,0.99,762,141,2010-09-13 00:00:00
54,Green Day,American Idiot,Wake Me Up When September Ends,0.99,763,142,2010-09-14 00:00:00
54,Green Day,American Idiot,Whatsername,0.99,764,142,2010-09-14 00:00:00
88,Guns N' Roses,Appetite for Destruction,It's So Easy,0.99,765,142,2010-09-14 00:00:00
88,Guns N' Roses,Appetite for Destruction,Out Ta Get Me,0.99,766,142,2010-09-14 00:00:00
88,Guns N' Roses,Appetite for Destruction,Think About You,0.99,767,143,2010-09-15 00:00:00
88,Guns N' Roses,Appetite for Destruction,Rocket Queen,0.99,768,143,2010-09-15 00:00:00
88,Guns N' Roses,Use Your Illusion I,Don't Cry (Original),0.99,769,143,2010-09-15 00:00:00
88,Guns N' Roses,Use Your Illusion I,Back off Bitch,0.99,770,143,2010-09-15 00:00:00
88,Guns N' Roses,Use Your Illusion I,Garden of Eden,0.99,771,143,2010-09-15 00:00:00
88,Guns N' Roses,Use Your Illusion I,Coma,0.99,772,143,2010-09-15 00:00:00
88,Guns N' Roses,Use Your Illusion II,Shotgun Blues,0.99,773,144,2010-09-18 00:00:00
88,Guns N' Roses,Use Your Illusion II,You Could Be Mine,0.99,774,144,2010-09-18 00:00:00
89,Incognito,Blue Moods,Deep Waters,0.99,775,144,2010-09-18 00:00:00
89,Incognito,Blue Moods,Thinking 'Bout Tomorrow,0.99,776,144,2010-09-18 00:00:00
90,Iron Maiden,A Matter of Life and Death,Brighter Than a Thousand Suns,0.99,777,144,2010-09-18 00:00:00
90,Iron Maiden,A Matter of Life and Death,Lord of Light,0.99,778,144,2010-09-18 00:00:00
90,Iron Maiden,A Real Dead One,Transylvania,0.99,779,144,2010-09-18 00:00:00
90,Iron Maiden,A Real Dead One,2 Minutes To Midnight,0.99,780,144,2010-09-18 00:00:00
90,Iron Maiden,A Real Live One,Wasting Love,0.99,781,144,2010-09-18 00:00:00
90,Iron Maiden,Brave New World,Ghost Of The Navigator,0.99,782,145,2010-09-23 00:00:00
90,Iron Maiden,Dance Of Death,Wildest Dreams,0.99,783,145,2010-09-23 00:00:00
90,Iron Maiden,Dance Of Death,Age Of Innocence,0.99,784,145,2010-09-23 00:00:00
90,Iron Maiden,Fear Of The Dark,Chains Of Misery,0.99,785,145,2010-09-23 00:00:00
90,Iron Maiden,Iron Maiden,05 - Phantom of the Opera,0.99,786,145,2010-09-23 00:00:00
90,Iron Maiden,Killers,Genghis Khan,0.99,787,145,2010-09-23 00:00:00
90,Iron Maiden,Live After Death,The Trooper,0.99,788,145,2010-09-23 00:00:00
90,Iron Maiden,Live After Death,Running Free,0.99,789,145,2010-09-23 00:00:00
90,Iron Maiden,Live At Donington 1992 (Disc 1),From Here To Eternity,0.99,790,145,2010-09-23 00:00:00
90,Iron Maiden,Live At Donington 1992 (Disc 2),Heaven Can Wait,0.99,791,145,2010-09-23 00:00:00
90,Iron Maiden,No Prayer For The Dying,Holy Smoke,0.99,792,145,2010-09-23 00:00:00
90,Iron Maiden,Piece Of Mind,Where Eagles Dare,0.99,793,145,2010-09-23 00:00:00
90,Iron Maiden,Powerslave,Aces High,0.99,794,145,2010-09-23 00:00:00
90,Iron Maiden,Rock In Rio [CD1],The Wicker Man,0.99,795,145,2010-09-23 00:00:00
90,Iron Maiden,Rock In Rio [CD2],The Number Of The Beast,0.99,796,146,2010-10-01 00:00:00
